gas_zone,period,timeseries,GasQuantityFromLNG,GLGasNet,GasStorageNetWithdrawalSum,gas_import_ref_quantity,GasSupplyQuantity,RelaxBalanceUp,GasQuantityLiquefiedToLNG,LNGLiquefactionLoss,LNGRegasificationLoss,gas_export_ref_quantity,FlexibleDemandTotal,RelaxBalanceDown
CO,2023,20231231,0,-1.33147e+06,0,0,3.20153e+06,0,0,0,0,0,1.87007e+06,0
CT,2023,20230101,0,1.07302e+06,0,0,0,0,0,0,0,0,1.07302e+06,0
CT,2023,20230102,0,1.08835e+06,0,0,0,0,0,0,0,0,1.08835e+06,0
CT,2023,20230103,0,1.08968e+06,0,0,0,0,0,0,0,0,1.08968e+06,0
CT,2023,20230104,0,1.0873e+06,0,0,0,0,0,0,0,0,1.0873e+06,0
CT,2023,20230105,0,1.05755e+06,0,0,0,0,0,0,0,0,1.05755e+06,0
CT,2023,20230106,0,1.0785e+06,0,0,0,0,0,0,0,0,1.0785e+06,0
CT,2023,20230107,0,1.11075e+06,0,0,0,0,0,0,0,0,1.11075e+06,0
CT,2023,20230108,0,1.12371e+06,0,0,0,0,0,0,0,0,1.12371e+06,0
CT,2023,20230109,0,1.14494e+06,0,0,0,0,0,0,0,0,1.14494e+06,0
CT,2023,20230110,0,1.11848e+06,0,0,0,0,0,0,0,0,1.11848e+06,0
CT,2023,20230111,0,1.1316e+06,0,0,0,0,0,0,0,0,1.1316e+06,0
CT,2023,20230112,0,1.15038e+06,0,0,0,0,0,0,0,0,1.15038e+06,0
CT,2023,20230113,0,1.0702e+06,0,0,0,0,0,0,0,0,1.0702e+06,0
CT,2023,20230114,0,1.06988e+06,0,0,0,0,0,0,0,0,1.06988e+06,0
CT,2023,20230115,0,1.16002e+06,0,0,0,0,0,0,0,0,1.16002e+06,0
CT,2023,20230116,0,1.14102e+06,0,0,0,0,0,0,0,0,1.14102e+06,0
CT,2023,20230117,0,1.1389e+06,0,0,0,0,0,0,0,0,1.1389e+06,0
CT,2023,20230118,0,1.10362e+06,0,0,0,0,0,0,0,0,1.10362e+06,0
CT,2023,20230119,0,1.0797e+06,0,0,0,0,0,0,0,0,1.0797e+06,0
CT,2023,20230120,0,1.09831e+06,0,0,0,0,0,0,0,0,1.09831e+06,0
CT,2023,20230121,0,1.09591e+06,0,0,0,0,0,0,0,0,1.09591e+06,0
CT,2023,20230122,0,1.126e+06,0,0,0,0,0,0,0,0,1.126e+06,0
CT,2023,20230123,0,1.12526e+06,0,0,0,0,0,0,0,0,1.12526e+06,0
CT,2023,20230124,0,1.12675e+06,0,0,0,0,0,0,0,0,1.12675e+06,0
CT,2023,20230125,0,1.1184e+06,0,0,0,0,0,0,0,0,1.1184e+06,0
CT,2023,20230126,0,1.06706e+06,0,0,0,0,0,0,0,0,1.06706e+06,0
CT,2023,20230127,0,1.09992e+06,0,0,0,0,0,0,0,0,1.09992e+06,0
CT,2023,20230128,0,1.12427e+06,0,0,0,0,0,0,0,0,1.12427e+06,0
CT,2023,20230129,0,1.06566e+06,0,0,0,0,0,0,0,0,1.06566e+06,0
CT,2023,20230130,0,1.07777e+06,0,0,0,0,0,0,0,0,1.07777e+06,0
CT,2023,20230131,0,1.05806e+06,0,0,0,0,0,0,0,0,1.05806e+06,0
CT,2023,20230201,0,1.17464e+06,0,0,0,0,0,0,0,0,1.17464e+06,0
CT,2023,20230202,0,1.22851e+06,0,0,0,0,0,0,0,0,1.22851e+06,0
CT,2023,20230203,0,1.20115e+06,0,0,0,0,0,0,0,0,1.20115e+06,0
CT,2023,20230204,329887,1.24336e+06,0,0,0,0,0,0,8458.63,0,1.56479e+06,0
CT,2023,20230205,222988,1.24336e+06,0,0,0,0,0,0,5717.65,0,1.46063e+06,0
CT,2023,20230206,0,1.11055e+06,0,0,0,0,0,0,0,0,1.11055e+06,0
CT,2023,20230207,0,1.09867e+06,0,0,0,0,0,0,0,0,1.09867e+06,0
CT,2023,20230208,0,1.15868e+06,0,0,0,0,0,0,0,0,1.15868e+06,0
CT,2023,20230209,0,1.09452e+06,0,0,0,0,0,0,0,0,1.09452e+06,0
CT,2023,20230210,0,1.06927e+06,0,0,0,0,0,0,0,0,1.06927e+06,0
CT,2023,20230211,0,1.01165e+06,0,0,0,0,0,0,0,0,1.01165e+06,0
CT,2023,20230212,0,1.11952e+06,0,0,0,0,0,0,0,0,1.11952e+06,0
CT,2023,20230213,0,1.08884e+06,0,0,0,0,0,0,0,0,1.08884e+06,0
CT,2023,20230214,0,1.0396e+06,0,0,0,0,0,0,0,0,1.0396e+06,0
CT,2023,20230215,0,1.04626e+06,0,0,0,0,0,0,0,0,1.04626e+06,0
CT,2023,20230216,0,981020,0,0,0,0,0,0,0,0,981020,0
CT,2023,20230217,0,939217,0,0,0,0,0,0,0,0,939217,0
CT,2023,20230218,0,1.05623e+06,0,0,0,0,0,0,0,0,1.05623e+06,0
CT,2023,20230219,0,1.15739e+06,0,0,0,0,0,0,0,0,1.15739e+06,0
CT,2023,20230220,0,1.07669e+06,0,0,0,0,0,0,0,0,1.07669e+06,0
CT,2023,20230221,0,994355,0,0,0,0,0,0,0,0,994355,0
CT,2023,20230222,0,1.1148e+06,0,0,0,0,0,0,0,0,1.1148e+06,0
CT,2023,20230223,0,1.10954e+06,0,0,0,0,0,0,0,0,1.10954e+06,0
CT,2023,20230224,0,1.11791e+06,0,0,0,0,0,0,0,0,1.11791e+06,0
CT,2023,20230225,0,1.22858e+06,0,0,0,0,0,0,0,0,1.22858e+06,0
CT,2023,20230226,0,1.35822e+06,0,0,0,0,0,0,0,0,1.35822e+06,0
CT,2023,20230227,0,1.19734e+06,0,0,0,0,0,0,0,0,1.19734e+06,0
CT,2023,20230228,0,1.14128e+06,0,0,0,0,0,0,0,0,1.14128e+06,0
CT,2023,20230301,0,1.19398e+06,0,0,0,0,0,0,0,0,1.19398e+06,0
CT,2023,20230302,0,1.10523e+06,0,0,0,0,0,0,0,0,1.10523e+06,0
CT,2023,20230303,0,1.04793e+06,0,0,0,0,0,0,0,0,1.04793e+06,0
CT,2023,20230304,0,1.05475e+06,0,0,0,0,0,0,0,0,1.05475e+06,0
CT,2023,20230305,0,1.07395e+06,0,0,0,0,0,0,0,0,1.07395e+06,0
CT,2023,20230306,0,1.03073e+06,0,0,0,0,0,0,0,0,1.03073e+06,0
CT,2023,20230307,0,1.00176e+06,0,0,0,0,0,0,0,0,1.00176e+06,0
CT,2023,20230308,0,1.09492e+06,0,0,0,0,0,0,0,0,1.09492e+06,0
CT,2023,20230309,0,1.06365e+06,0,0,0,0,0,0,0,0,1.06365e+06,0
CT,2023,20230310,0,1.05473e+06,0,0,0,0,0,0,0,0,1.05473e+06,0
CT,2023,20230311,0,1.03807e+06,0,0,0,0,0,0,0,0,1.03807e+06,0
CT,2023,20230312,0,1.10695e+06,0,0,0,0,0,0,0,0,1.10695e+06,0
CT,2023,20230313,0,1.02079e+06,0,0,0,0,0,0,0,0,1.02079e+06,0
CT,2023,20230314,0,1.03891e+06,0,0,0,0,0,0,0,0,1.03891e+06,0
CT,2023,20230315,0,1.09798e+06,0,0,0,0,0,0,0,0,1.09798e+06,0
CT,2023,20230316,0,1.08883e+06,0,0,0,0,0,0,0,0,1.08883e+06,0
CT,2023,20230317,0,1.00019e+06,0,0,0,0,0,0,0,0,1.00019e+06,0
CT,2023,20230318,0,942953,0,0,0,0,0,0,0,0,942953,0
CT,2023,20230319,0,1.02859e+06,0,0,0,0,0,0,0,0,1.02859e+06,0
CT,2023,20230320,0,1.16848e+06,0,0,0,0,0,0,0,0,1.16848e+06,0
CT,2023,20230321,0,1.03301e+06,0,0,0,0,0,0,0,0,1.03301e+06,0
CT,2023,20230322,0,938306,0,0,0,0,0,0,0,0,938306,0
CT,2023,20230323,0,901939,0,0,0,0,0,0,0,0,901939,0
CT,2023,20230324,0,919270,0,0,0,0,0,0,0,0,919270,0
CT,2023,20230325,0,958659,0,0,0,0,0,0,0,0,958659,0
CT,2023,20230326,0,1.01619e+06,0,0,0,0,0,0,0,0,1.01619e+06,0
CT,2023,20230327,0,920621,0,0,0,0,0,0,0,0,920621,0
CT,2023,20230328,0,899989,0,0,0,0,0,0,0,0,899989,0
CT,2023,20230329,0,1.00113e+06,0,0,0,0,0,0,0,0,1.00113e+06,0
CT,2023,20230330,0,995248,0,0,0,0,0,0,0,0,995248,0
CT,2023,20230331,0,1.11391e+06,0,0,0,0,0,0,0,0,1.11391e+06,0
CT,2023,20230401,0,976402,0,0,0,0,0,0,0,0,976402,0
CT,2023,20230402,0,853925,0,0,0,0,0,0,0,0,853925,0
CT,2023,20230403,0,1.02554e+06,0,0,0,0,0,0,0,0,1.02554e+06,0
CT,2023,20230404,0,913513,0,0,0,0,0,0,0,0,913513,0
CT,2023,20230405,0,810548,0,0,0,0,0,0,0,0,810548,0
CT,2023,20230406,0,885303,0,0,0,0,0,0,0,0,885303,0
CT,2023,20230407,0,818656,0,0,0,0,0,0,0,0,818656,0
CT,2023,20230408,0,916975,0,0,0,0,0,0,0,0,916975,0
CT,2023,20230409,0,956054,0,0,0,0,0,0,0,0,956054,0
CT,2023,20230410,0,927017,0,0,0,0,0,0,0,0,927017,0
CT,2023,20230411,0,839550,0,0,0,0,0,0,0,0,839550,0
CT,2023,20230412,0,799104,0,0,0,0,0,0,0,0,799104,0
CT,2023,20230413,0,853825,0,0,0,0,0,0,0,0,853825,0
CT,2023,20230414,0,911718,0,0,0,0,0,0,0,0,911718,0
CT,2023,20230415,0,936744,0,0,0,0,0,0,0,0,936744,0
CT,2023,20230416,0,774109,0,0,0,0,0,0,0,0,774109,0
CT,2023,20230417,0,752310,0,0,0,0,0,0,0,0,752310,0
CT,2023,20230418,0,782026,0,0,0,0,0,0,0,0,782026,0
CT,2023,20230419,0,849474,0,0,0,0,0,0,0,0,849474,0
CT,2023,20230420,0,855556,0,0,0,0,0,0,0,0,855556,0
CT,2023,20230421,0,772214,0,0,0,0,0,0,0,0,772214,0
CT,2023,20230422,0,757773,0,0,0,0,0,0,0,0,757773,0
CT,2023,20230423,0,757276,0,0,0,0,0,0,0,0,757276,0
CT,2023,20230424,0,801019,0,0,0,0,0,0,0,0,801019,0
CT,2023,20230425,0,819801,0,0,0,0,0,0,0,0,819801,0
CT,2023,20230426,0,830030,0,0,0,0,0,0,0,0,830030,0
CT,2023,20230427,0,783344,0,0,0,0,0,0,0,0,783344,0
CT,2023,20230428,0,811131,0,0,0,0,0,0,0,0,811131,0
CT,2023,20230429,0,771866,0,0,0,0,0,0,0,0,771866,0
CT,2023,20230430,0,779995,0,0,0,0,0,0,0,0,779995,0
CT,2023,20230501,0,745482,0,0,0,0,0,0,0,0,745482,0
CT,2023,20230502,0,752182,0,0,0,0,0,0,0,0,752182,0
CT,2023,20230503,0,792859,0,0,0,0,0,0,0,0,792859,0
CT,2023,20230504,0,753705,0,0,0,0,0,0,0,0,753705,0
CT,2023,20230505,0,765881,0,0,0,0,0,0,0,0,765881,0
CT,2023,20230506,0,743272,0,0,0,0,0,0,0,0,743272,0
CT,2023,20230507,0,728371,0,0,0,0,0,0,0,0,728371,0
CT,2023,20230508,0,735819,0,0,0,0,0,0,0,0,735819,0
CT,2023,20230509,0,738415,0,0,0,0,0,0,0,0,738415,0
CT,2023,20230510,0,727398,0,0,0,0,0,0,0,0,727398,0
CT,2023,20230511,0,715216,0,0,0,0,0,0,0,0,715216,0
CT,2023,20230512,0,753527,0,0,0,0,0,0,0,0,753527,0
CT,2023,20230513,0,816371,0,0,0,0,0,0,0,0,816371,0
CT,2023,20230514,0,763115,0,0,0,0,0,0,0,0,763115,0
CT,2023,20230515,0,708790,0,0,0,0,0,0,0,0,708790,0
CT,2023,20230516,0,708827,0,0,0,0,0,0,0,0,708827,0
CT,2023,20230517,0,736219,0,0,0,0,0,0,0,0,736219,0
CT,2023,20230518,0,751862,0,0,0,0,0,0,0,0,751862,0
CT,2023,20230519,0,712456,0,0,0,0,0,0,0,0,712456,0
CT,2023,20230520,0,682168,0,0,0,0,0,0,0,0,682168,0
CT,2023,20230521,0,664823,0,0,0,0,0,0,0,0,664823,0
CT,2023,20230522,0,679463,0,0,0,0,0,0,0,0,679463,0
CT,2023,20230523,0,697662,0,0,0,0,0,0,0,0,697662,0
CT,2023,20230524,0,681560,0,0,0,0,0,0,0,0,681560,0
CT,2023,20230525,0,698915,0,0,0,0,0,0,0,0,698915,0
CT,2023,20230526,0,676818,0,0,0,0,0,0,0,0,676818,0
CT,2023,20230527,0,685214,0,0,0,0,0,0,0,0,685214,0
CT,2023,20230528,0,709351,0,0,0,0,0,0,0,0,709351,0
CT,2023,20230529,0,738479,0,0,0,0,0,0,0,0,738479,0
CT,2023,20230530,0,707950,0,0,0,0,0,0,0,0,707950,0
CT,2023,20230531,0,675042,0,0,0,0,0,0,0,0,675042,0
CT,2023,20230601,0,696572,0,0,0,0,0,0,0,0,696572,0
CT,2023,20230602,0,785960,0,0,0,0,0,0,0,0,785960,0
CT,2023,20230603,0,820132,0,0,0,0,0,0,0,0,820132,0
CT,2023,20230604,0,655018,0,0,0,0,0,0,0,0,655018,0
CT,2023,20230605,0,652433,0,0,0,0,0,0,0,0,652433,0
CT,2023,20230606,0,661868,0,0,0,0,0,0,0,0,661868,0
CT,2023,20230607,0,670352,0,0,0,0,0,0,0,0,670352,0
CT,2023,20230608,0,651452,0,0,0,0,0,0,0,0,651452,0
CT,2023,20230609,0,641239,0,0,0,0,0,0,0,0,641239,0
CT,2023,20230610,0,646745,0,0,0,0,0,0,0,0,646745,0
CT,2023,20230611,0,679926,0,0,0,0,0,0,0,0,679926,0
CT,2023,20230612,0,753686,0,0,0,0,0,0,0,0,753686,0
CT,2023,20230613,0,739968,0,0,0,0,0,0,0,0,739968,0
CT,2023,20230614,0,697920,0,0,0,0,0,0,0,0,697920,0
CT,2023,20230615,0,697462,0,0,0,0,0,0,0,0,697462,0
CT,2023,20230616,0,713998,0,0,0,0,0,0,0,0,713998,0
CT,2023,20230617,0,722331,0,0,0,0,0,0,0,0,722331,0
CT,2023,20230618,0,678309,0,0,0,0,0,0,0,0,678309,0
CT,2023,20230619,0,721276,0,0,0,0,0,0,0,0,721276,0
CT,2023,20230620,0,711856,0,0,0,0,0,0,0,0,711856,0
CT,2023,20230621,0,685291,0,0,0,0,0,0,0,0,685291,0
CT,2023,20230622,0,670146,0,0,0,0,0,0,0,0,670146,0
CT,2023,20230623,0,699032,0,0,0,0,0,0,0,0,699032,0
CT,2023,20230624,0,746450,0,0,0,0,0,0,0,0,746450,0
CT,2023,20230625,0,777640,0,0,0,0,0,0,0,0,777640,0
CT,2023,20230626,0,842324,0,0,0,0,0,0,0,0,842324,0
CT,2023,20230627,0,821541,0,0,0,0,0,0,0,0,821541,0
CT,2023,20230628,0,779169,0,0,0,0,0,0,0,0,779169,0
CT,2023,20230629,0,770973,0,0,0,0,0,0,0,0,770973,0
CT,2023,20230630,0,747346,0,0,0,0,0,0,0,0,747346,0
CT,2023,20230701,0,785419,0,0,0,0,0,0,0,0,785419,0
CT,2023,20230702,0,820152,0,0,0,0,0,0,0,0,820152,0
CT,2023,20230703,0,846891,0,0,0,0,0,0,0,0,846891,0
CT,2023,20230704,0,933162,0,0,0,0,0,0,0,0,933162,0
CT,2023,20230705,0,840890,0,0,0,0,0,0,0,0,840890,0
CT,2023,20230706,0,969017,0,0,0,0,0,0,0,0,969017,0
CT,2023,20230707,0,973700,0,0,0,0,0,0,0,0,973700,0
CT,2023,20230708,0,940115,0,0,0,0,0,0,0,0,940115,0
CT,2023,20230709,0,946395,0,0,0,0,0,0,0,0,946395,0
CT,2023,20230710,0,875322,0,0,0,0,0,0,0,0,875322,0
CT,2023,20230711,0,808805,0,0,0,0,0,0,0,0,808805,0
CT,2023,20230712,0,910489,0,0,0,0,0,0,0,0,910489,0
CT,2023,20230713,0,960020,0,0,0,0,0,0,0,0,960020,0
CT,2023,20230714,0,906294,0,0,0,0,0,0,0,0,906294,0
CT,2023,20230715,0,854353,0,0,0,0,0,0,0,0,854353,0
CT,2023,20230716,0,1.01861e+06,0,0,0,0,0,0,0,0,1.01861e+06,0
CT,2023,20230717,0,857682,0,0,0,0,0,0,0,0,857682,0
CT,2023,20230718,0,963979,0,0,0,0,0,0,0,0,963979,0
CT,2023,20230719,0,888346,0,0,0,0,0,0,0,0,888346,0
CT,2023,20230720,0,825793,0,0,0,0,0,0,0,0,825793,0
CT,2023,20230721,0,895170,0,0,0,0,0,0,0,0,895170,0
CT,2023,20230722,0,811008,0,0,0,0,0,0,0,0,811008,0
CT,2023,20230723,0,797933,0,0,0,0,0,0,0,0,797933,0
CT,2023,20230724,0,878562,0,0,0,0,0,0,0,0,878562,0
CT,2023,20230725,0,923084,0,0,0,0,0,0,0,0,923084,0
CT,2023,20230726,0,863233,0,0,0,0,0,0,0,0,863233,0
CT,2023,20230727,0,939587,0,0,0,0,0,0,0,0,939587,0
CT,2023,20230728,0,998566,0,0,0,0,0,0,0,0,998566,0
CT,2023,20230729,0,1.05054e+06,0,0,0,0,0,0,0,0,1.05054e+06,0
CT,2023,20230730,0,862113,0,0,0,0,0,0,0,0,862113,0
CT,2023,20230731,0,739167,0,0,0,0,0,0,0,0,739167,0
CT,2023,20230801,0,790566,0,0,0,0,0,0,0,0,790566,0
CT,2023,20230802,0,733531,0,0,0,0,0,0,0,0,733531,0
CT,2023,20230803,0,743930,0,0,0,0,0,0,0,0,743930,0
CT,2023,20230804,0,819523,0,0,0,0,0,0,0,0,819523,0
CT,2023,20230805,0,790458,0,0,0,0,0,0,0,0,790458,0
CT,2023,20230806,0,822601,0,0,0,0,0,0,0,0,822601,0
CT,2023,20230807,0,872226,0,0,0,0,0,0,0,0,872226,0
CT,2023,20230808,0,817516,0,0,0,0,0,0,0,0,817516,0
CT,2023,20230809,0,876500,0,0,0,0,0,0,0,0,876500,0
CT,2023,20230810,0,857478,0,0,0,0,0,0,0,0,857478,0
CT,2023,20230811,0,800690,0,0,0,0,0,0,0,0,800690,0
CT,2023,20230812,0,815936,0,0,0,0,0,0,0,0,815936,0
CT,2023,20230813,0,878411,0,0,0,0,0,0,0,0,878411,0
CT,2023,20230814,0,904463,0,0,0,0,0,0,0,0,904463,0
CT,2023,20230815,0,898396,0,0,0,0,0,0,0,0,898396,0
CT,2023,20230816,0,776569,0,0,0,0,0,0,0,0,776569,0
CT,2023,20230817,0,835476,0,0,0,0,0,0,0,0,835476,0
CT,2023,20230818,0,821698,0,0,0,0,0,0,0,0,821698,0
CT,2023,20230819,0,809346,0,0,0,0,0,0,0,0,809346,0
CT,2023,20230820,0,749287,0,0,0,0,0,0,0,0,749287,0
CT,2023,20230821,0,860957,0,0,0,0,0,0,0,0,860957,0
CT,2023,20230822,0,879473,0,0,0,0,0,0,0,0,879473,0
CT,2023,20230823,0,771804,0,0,0,0,0,0,0,0,771804,0
CT,2023,20230824,0,774098,0,0,0,0,0,0,0,0,774098,0
CT,2023,20230825,0,757877,0,0,0,0,0,0,0,0,757877,0
CT,2023,20230826,0,822067,0,0,0,0,0,0,0,0,822067,0
CT,2023,20230827,0,880264,0,0,0,0,0,0,0,0,880264,0
CT,2023,20230828,0,866658,0,0,0,0,0,0,0,0,866658,0
CT,2023,20230829,0,807402,0,0,0,0,0,0,0,0,807402,0
CT,2023,20230830,0,866112,0,0,0,0,0,0,0,0,866112,0
CT,2023,20230831,0,849082,0,0,0,0,0,0,0,0,849082,0
CT,2023,20230901,0,742220,0,0,0,0,0,0,0,0,742220,0
CT,2023,20230902,0,740886,0,0,0,0,0,0,0,0,740886,0
CT,2023,20230903,0,811579,0,0,0,0,0,0,0,0,811579,0
CT,2023,20230904,0,940773,0,0,0,0,0,0,0,0,940773,0
CT,2023,20230905,0,1.01764e+06,0,0,0,0,0,0,0,0,1.01764e+06,0
CT,2023,20230906,0,1.07448e+06,0,0,0,0,0,0,0,0,1.07448e+06,0
CT,2023,20230907,0,1.0882e+06,0,0,0,0,0,0,0,0,1.0882e+06,0
CT,2023,20230908,0,1.135e+06,0,0,0,0,0,0,0,0,1.135e+06,0
CT,2023,20230909,0,1.03172e+06,0,0,0,0,0,0,0,0,1.03172e+06,0
CT,2023,20230910,0,984955,0,0,0,0,0,0,0,0,984955,0
CT,2023,20230911,0,907680,0,0,0,0,0,0,0,0,907680,0
CT,2023,20230912,0,923826,0,0,0,0,0,0,0,0,923826,0
CT,2023,20230913,0,887223,0,0,0,0,0,0,0,0,887223,0
CT,2023,20230914,0,789140,0,0,0,0,0,0,0,0,789140,0
CT,2023,20230915,0,770505,0,0,0,0,0,0,0,0,770505,0
CT,2023,20230916,0,719989,0,0,0,0,0,0,0,0,719989,0
CT,2023,20230917,0,744325,0,0,0,0,0,0,0,0,744325,0
CT,2023,20230918,0,799441,0,0,0,0,0,0,0,0,799441,0
CT,2023,20230919,0,715730,0,0,0,0,0,0,0,0,715730,0
CT,2023,20230920,0,735529,0,0,0,0,0,0,0,0,735529,0
CT,2023,20230921,0,740209,0,0,0,0,0,0,0,0,740209,0
CT,2023,20230922,0,744185,0,0,0,0,0,0,0,0,744185,0
CT,2023,20230923,0,741646,0,0,0,0,0,0,0,0,741646,0
CT,2023,20230924,0,706307,0,0,0,0,0,0,0,0,706307,0
CT,2023,20230925,0,708685,0,0,0,0,0,0,0,0,708685,0
CT,2023,20230926,0,710650,0,0,0,0,0,0,0,0,710650,0
CT,2023,20230927,0,712032,0,0,0,0,0,0,0,0,712032,0
CT,2023,20230928,0,721787,0,0,0,0,0,0,0,0,721787,0
CT,2023,20230929,0,730286,0,0,0,0,0,0,0,0,730286,0
CT,2023,20230930,0,718489,0,0,0,0,0,0,0,0,718489,0
CT,2023,20231001,0,719425,0,0,0,0,0,0,0,0,719425,0
CT,2023,20231002,0,809058,0,0,0,0,0,0,0,0,809058,0
CT,2023,20231003,0,784497,0,0,0,0,0,0,0,0,784497,0
CT,2023,20231004,0,840209,0,0,0,0,0,0,0,0,840209,0
CT,2023,20231005,0,892117,0,0,0,0,0,0,0,0,892117,0
CT,2023,20231006,0,821936,0,0,0,0,0,0,0,0,821936,0
CT,2023,20231007,0,780670,0,0,0,0,0,0,0,0,780670,0
CT,2023,20231008,0,747470,0,0,0,0,0,0,0,0,747470,0
CT,2023,20231009,0,740313,0,0,0,0,0,0,0,0,740313,0
CT,2023,20231010,0,742392,0,0,0,0,0,0,0,0,742392,0
CT,2023,20231011,0,742764,0,0,0,0,0,0,0,0,742764,0
CT,2023,20231012,0,757449,0,0,0,0,0,0,0,0,757449,0
CT,2023,20231013,0,764161,0,0,0,0,0,0,0,0,764161,0
CT,2023,20231014,0,753322,0,0,0,0,0,0,0,0,753322,0
CT,2023,20231015,0,762100,0,0,0,0,0,0,0,0,762100,0
CT,2023,20231016,0,763619,0,0,0,0,0,0,0,0,763619,0
CT,2023,20231017,0,765819,0,0,0,0,0,0,0,0,765819,0
CT,2023,20231018,0,763394,0,0,0,0,0,0,0,0,763394,0
CT,2023,20231019,0,767490,0,0,0,0,0,0,0,0,767490,0
CT,2023,20231020,0,767810,0,0,0,0,0,0,0,0,767810,0
CT,2023,20231021,0,765296,0,0,0,0,0,0,0,0,765296,0
CT,2023,20231022,0,775289,0,0,0,0,0,0,0,0,775289,0
CT,2023,20231023,0,799102,0,0,0,0,0,0,0,0,799102,0
CT,2023,20231024,0,803024,0,0,0,0,0,0,0,0,803024,0
CT,2023,20231025,0,794564,0,0,0,0,0,0,0,0,794564,0
CT,2023,20231026,0,809447,0,0,0,0,0,0,0,0,809447,0
CT,2023,20231027,0,874110,0,0,0,0,0,0,0,0,874110,0
CT,2023,20231028,0,846198,0,0,0,0,0,0,0,0,846198,0
CT,2023,20231029,0,888623,0,0,0,0,0,0,0,0,888623,0
CT,2023,20231030,0,821514,0,0,0,0,0,0,0,0,821514,0
CT,2023,20231031,0,839004,0,0,0,0,0,0,0,0,839004,0
CT,2023,20231101,0,856222,0,0,0,0,0,0,0,0,856222,0
CT,2023,20231102,0,936557,0,0,0,0,0,0,0,0,936557,0
CT,2023,20231103,0,910138,0,0,0,0,0,0,0,0,910138,0
CT,2023,20231104,0,861253,0,0,0,0,0,0,0,0,861253,0
CT,2023,20231105,0,838952,0,0,0,0,0,0,0,0,838952,0
CT,2023,20231106,0,847527,0,0,0,0,0,0,0,0,847527,0
CT,2023,20231107,0,862223,0,0,0,0,0,0,0,0,862223,0
CT,2023,20231108,0,848927,0,0,0,0,0,0,0,0,848927,0
CT,2023,20231109,0,922299,0,0,0,0,0,0,0,0,922299,0
CT,2023,20231110,0,918846,0,0,0,0,0,0,0,0,918846,0
CT,2023,20231111,0,913628,0,0,0,0,0,0,0,0,913628,0
CT,2023,20231112,0,945153,0,0,0,0,0,0,0,0,945153,0
CT,2023,20231113,0,1.01757e+06,0,0,0,0,0,0,0,0,1.01757e+06,0
CT,2023,20231114,0,990277,0,0,0,0,0,0,0,0,990277,0
CT,2023,20231115,0,960893,0,0,0,0,0,0,0,0,960893,0
CT,2023,20231116,0,941862,0,0,0,0,0,0,0,0,941862,0
CT,2023,20231117,0,890151,0,0,0,0,0,0,0,0,890151,0
CT,2023,20231118,0,874101,0,0,0,0,0,0,0,0,874101,0
CT,2023,20231119,0,954891,0,0,0,0,0,0,0,0,954891,0
CT,2023,20231120,0,959882,0,0,0,0,0,0,0,0,959882,0
CT,2023,20231121,0,1.03221e+06,0,0,0,0,0,0,0,0,1.03221e+06,0
CT,2023,20231122,0,1.01925e+06,0,0,0,0,0,0,0,0,1.01925e+06,0
CT,2023,20231123,0,948054,0,0,0,0,0,0,0,0,948054,0
CT,2023,20231124,0,946523,0,0,0,0,0,0,0,0,946523,0
CT,2023,20231125,0,1.02192e+06,0,0,0,0,0,0,0,0,1.02192e+06,0
CT,2023,20231126,0,1.09097e+06,0,0,0,0,0,0,0,0,1.09097e+06,0
CT,2023,20231127,0,1.00569e+06,0,0,0,0,0,0,0,0,1.00569e+06,0
CT,2023,20231128,0,984671,0,0,0,0,0,0,0,0,984671,0
CT,2023,20231129,0,1.09029e+06,0,0,0,0,0,0,0,0,1.09029e+06,0
CT,2023,20231130,0,1.0989e+06,0,0,0,0,0,0,0,0,1.0989e+06,0
CT,2023,20231201,0,1.02668e+06,0,0,0,0,0,0,0,0,1.02668e+06,0
CT,2023,20231202,0,993086,0,0,0,0,0,0,0,0,993086,0
CT,2023,20231203,0,959653,0,0,0,0,0,0,0,0,959653,0
CT,2023,20231204,0,1.00471e+06,0,0,0,0,0,0,0,0,1.00471e+06,0
CT,2023,20231205,0,996809,0,0,0,0,0,0,0,0,996809,0
CT,2023,20231206,0,1.06624e+06,0,0,0,0,0,0,0,0,1.06624e+06,0
CT,2023,20231207,0,1.11015e+06,0,0,0,0,0,0,0,0,1.11015e+06,0
CT,2023,20231208,0,1.12506e+06,0,0,0,0,0,0,0,0,1.12506e+06,0
CT,2023,20231209,0,1.05335e+06,0,0,0,0,0,0,0,0,1.05335e+06,0
CT,2023,20231210,0,1.0136e+06,0,0,0,0,0,0,0,0,1.0136e+06,0
CT,2023,20231211,0,975088,0,0,0,0,0,0,0,0,975088,0
CT,2023,20231212,0,1.07788e+06,0,0,0,0,0,0,0,0,1.07788e+06,0
CT,2023,20231213,0,1.08813e+06,0,0,0,0,0,0,0,0,1.08813e+06,0
CT,2023,20231214,0,1.08588e+06,0,0,0,0,0,0,0,0,1.08588e+06,0
CT,2023,20231215,0,1.13941e+06,0,0,0,0,0,0,0,0,1.13941e+06,0
CT,2023,20231216,0,1.03681e+06,0,0,0,0,0,0,0,0,1.03681e+06,0
CT,2023,20231217,0,1.03973e+06,0,0,0,0,0,0,0,0,1.03973e+06,0
CT,2023,20231218,0,999423,0,0,0,0,0,0,0,0,999423,0
