gas_zone,timeseries,ShadowPrice
ND,20230107,1.66736
ND,20230108,1.44426
ND,20230109,1.4853
ND,20230110,1.44614
ND,20230111,0.996591
ND,20230112,1.03081
ND,20230113,1.00735
ND,20230114,1.47867
ND,20230115,1.47865
ND,20230116,1.44537
ND,20230117,0.931033
ND,20230118,0.743848
ND,20230119,0.588111
ND,20230120,1.23419
ND,20230121,1.47299
ND,20230122,1.47573
ND,20230123,1.47847
ND,20230124,1.47609
ND,20230125,1.46838
ND,20230126,1.45742
ND,20230127,1.46066
ND,20230128,1.46054
ND,20230129,2.26747
ND,20230130,2.26725
ND,20230131,2.18121
ND,20230201,2.18075
ND,20230202,2.1964
ND,20230203,1.97831
ND,20230204,1.91614
ND,20230205,1.40273
ND,20230206,0.485859
ND,20230207,0.377146
ND,20230208,0.353531
ND,20230209,0.309008
ND,20230210,0.292735
ND,20230211,1.44733
ND,20230212,1.4478
ND,20230213,1.21898
ND,20230214,0.142002
ND,20230215,0.0903094
ND,20230216,1.07509
ND,20230217,1.87617
ND,20230218,1.3971
ND,20230219,1.27693
ND,20230220,0.17854
ND,20230221,0.196032
ND,20230222,1.14186
ND,20230223,1.78597
ND,20230224,1.93818
ND,20230225,1.98866
ND,20230226,2.03914
ND,20230227,0.721248
ND,20230228,0.130684
ND,20230301,0.405215
ND,20230302,2.02744
ND,20230303,2.0157
ND,20230304,0.578241
ND,20230305,0.370656
ND,20230306,0.156464
ND,20230307,0.183762
ND,20230308,0.45554
ND,20230309,0.455296
ND,20230310,0.302299
ND,20230311,0.39778
ND,20230312,0.397545
ND,20230313,1.96467
ND,20230314,2.16439
ND,20230315,2.00402
ND,20230316,0.149983
ND,20230317,1.48807
ND,20230318,1.92851
ND,20230319,1.87759
ND,20230320,1.7032
ND,20230321,0.5712
ND,20230322,-0.261096
ND,20230323,-0.124356
ND,20230324,0.146256
ND,20230325,0.108774
ND,20230326,0.108612
ND,20230327,0.00521655
ND,20230328,1.07824
ND,20230329,1.02705
ND,20230330,1.02612
ND,20230331,-0.0143893
ND,20230401,-0.340501
ND,20230402,-0.271642
ND,20230403,-0.324474
ND,20230404,-0.356602
ND,20230405,-0.328161
ND,20230406,1.03977
ND,20230407,0.216322
ND,20230408,-0.301778
ND,20230409,-0.304196
ND,20230410,-0.425746
ND,20230411,-0.459011
ND,20230412,-0.368792
ND,20230413,-0.310498
ND,20230414,-0.292919
ND,20230415,-0.309675
ND,20230416,-0.338173
ND,20230417,-0.364745
ND,20230418,-0.282681
ND,20230419,-0.374794
ND,20230420,-0.377581
ND,20230421,-0.374949
ND,20230422,-0.375929
ND,20230423,-0.300812
ND,20230424,-0.241628
ND,20230425,-0.365375
ND,20230426,-0.378043
ND,20230427,-0.373034
ND,20230428,-0.491497
ND,20230429,-0.49367
ND,20230430,-0.374312
ND,20230501,-0.370643
ND,20230502,-0.347577
ND,20230503,-0.303163
ND,20230504,-0.364744
ND,20230505,-0.271701
ND,20230506,-0.709537
ND,20230507,-0.799854
ND,20230508,-0.393966
ND,20230509,-0.958823
ND,20230510,-0.874703
ND,20230511,-0.360759
ND,20230512,-0.379892
ND,20230513,-0.832069
ND,20230514,-0.907296
ND,20230515,-0.496767
ND,20230516,-0.970874
ND,20230517,-0.496577
ND,20230518,-0.970874
ND,20230519,-0.970874
ND,20230520,-0.970874
ND,20230521,-0.970874
ND,20230522,-0.48652
ND,20230523,-0.47456
ND,20230524,-0.495915
ND,20230525,-0.964167
ND,20230526,-0.637706
ND,20230527,-0.701979
ND,20230528,-0.383825
ND,20230529,-0.366955
ND,20230530,-0.381766
ND,20230531,-0.325946
ND,20230601,-0.156386
ND,20230602,-0.00713526
ND,20230603,-0.159744
ND,20230604,-0.275431
ND,20230605,-0.325784
ND,20230606,-0.350884
ND,20230607,-0.397228
ND,20230608,-0.814642
ND,20230609,-0.601598
ND,20230610,-0.280245
ND,20230611,-0.638568
ND,20230612,-0.657053
ND,20230613,-0.768828
ND,20230614,-0.810491
ND,20230615,-0.919031
ND,20230616,-0.877134
ND,20230617,-0.929279
ND,20230618,-0.496118
ND,20230619,-0.917061
ND,20230620,-0.330059
ND,20230621,-0.367786
ND,20230622,-0.359741
ND,20230623,-0.373234
ND,20230624,-0.337377
ND,20230625,-0.147711
ND,20230626,-0.970874
ND,20230627,-0.970874
ND,20230628,-0.401735
ND,20230629,-0.266247
ND,20230630,-0.150131
ND,20230701,0.67261
ND,20230702,-0.130749
ND,20230703,-0.358468
ND,20230704,0.224318
ND,20230705,0.87482
ND,20230706,-0.257413
ND,20230707,-0.970874
ND,20230708,-0.970874
ND,20230709,-0.970874
ND,20230710,-0.970874
ND,20230711,-0.279672
ND,20230712,-0.970874
ND,20230713,-0.970874
ND,20230714,-0.387175
ND,20230715,0.672553
ND,20230716,-0.599472
ND,20230717,-0.970874
ND,20230718,-0.970874
ND,20230719,-0.467001
ND,20230720,-0.10811
ND,20230721,-0.447003
ND,20230722,-0.970874
ND,20230723,-0.93814
ND,20230724,-0.185225
ND,20230725,-0.0919033
ND,20230726,1.31831
ND,20230727,1.5564
ND,20230728,1.55676
ND,20230729,0.815483
ND,20230730,-0.181284
ND,20230731,-0.501276
ND,20230801,-0.24135
ND,20230802,-0.258981
ND,20230803,-0.16513
ND,20230804,-0.135471
ND,20230805,-0.122327
ND,20230806,-0.109182
ND,20230807,-0.439634
ND,20230808,-0.518858
ND,20230809,-0.187138
ND,20230810,-0.495853
ND,20230811,-0.523399
ND,20230812,0.121149
ND,20230813,-0.130937
ND,20230814,-0.225687
ND,20230815,-0.970874
ND,20230816,-0.970874
ND,20230817,-0.284165
ND,20230818,-0.970874
ND,20230819,-0.970874
ND,20230820,-0.130956
ND,20230821,0.817661
ND,20230822,0.408501
ND,20230823,2.09177
ND,20230824,1.94985
ND,20230825,1.05424
ND,20230826,0.768694
ND,20230827,-0.459768
ND,20230828,-0.910936
ND,20230829,-0.448041
ND,20230830,-0.901674
ND,20230831,-0.970874
ND,20230901,-0.970874
ND,20230902,-0.411607
ND,20230903,1.32438
ND,20230904,2.10962
ND,20230905,2.0898
ND,20230906,1.44875
ND,20230907,-0.970874
ND,20230908,-0.970874
ND,20230909,-0.970874
ND,20230910,-0.970874
ND,20230911,-0.970874
ND,20230912,-0.970874
ND,20230913,-0.970874
ND,20230914,-0.970874
ND,20230915,-0.970874
ND,20230916,-0.970874
ND,20230917,-0.970874
ND,20230918,-0.970874
ND,20230919,-0.970874
ND,20230920,-0.970874
ND,20230921,-0.406926
ND,20230922,-0.421547
ND,20230923,-0.421547
ND,20230924,-0.970874
ND,20230925,-0.970874
ND,20230926,-0.970874
ND,20230927,-0.970874
ND,20230928,-0.970874
ND,20230929,-0.970874
ND,20230930,-0.970874
ND,20231001,-0.297333
ND,20231002,0.575192
ND,20231003,-0.0576435
ND,20231004,-0.260213
ND,20231005,-0.360974
ND,20231006,-0.970874
ND,20231007,-0.279515
ND,20231008,-0.277426
ND,20231009,-0.275338
ND,20231010,-0.273249
ND,20231011,-0.30458
ND,20231012,-0.310846
ND,20231013,-0.321289
ND,20231014,-0.33034
ND,20231015,-0.339391
ND,20231016,-0.348442
ND,20231017,-0.356797
ND,20231018,-0.360974
ND,20231019,-0.377684
ND,20231020,-0.427813
ND,20231021,-0.424331
ND,20231022,-0.42085
ND,20231023,-0.417369
ND,20231024,-0.375595
ND,20231025,-0.373507
ND,20231026,-0.371418
ND,20231027,-0.294136
ND,20231028,-0.109872
ND,20231029,-0.116117
ND,20231030,-0.0452023
ND,20231031,0.128574
ND,20231101,0.690881
ND,20231102,0.102399
ND,20231103,-0.240743
ND,20231104,-0.364456
ND,20231105,-0.354956
ND,20231106,-0.404837
ND,20231107,-0.381343
ND,20231108,-0.426509
ND,20231109,-0.404837
ND,20231110,-0.329161
ND,20231111,-0.254413
ND,20231112,-0.254849
ND,20231113,-0.425724
ND,20231114,-0.333943
ND,20231115,-0.369329
ND,20231116,-0.363063
ND,20231117,-0.423635
ND,20231118,-0.28118
ND,20231119,-0.284646
ND,20231120,-0.304378
ND,20231121,-0.266904
ND,20231122,-0.234082
ND,20231123,-0.0755148
ND,20231124,-0.0352001
ND,20231125,1.08596
ND,20231126,1.15183
ND,20231127,1.45095
ND,20231128,1.45705
ND,20231129,1.45474
ND,20231130,0.808514
ND,20231201,-0.169157
ND,20231202,-0.113919
ND,20231203,-0.122697
ND,20231204,-0.193544
ND,20231205,-0.0352001
ND,20231206,0.113717
ND,20231207,-0.104
ND,20231208,-0.187447
ND,20231209,-0.37652
ND,20231210,-0.178083
ND,20231211,1.26575
ND,20231212,1.20737
ND,20231213,0.556024
ND,20231214,0.367739
ND,20231215,-0.227076
ND,20231216,-0.211834
ND,20231217,-0.196592
ND,20231218,0.0663363
ND,20231219,1.18779
ND,20231220,1.39332
ND,20231221,-0.11776
ND,20231222,-0.196592
ND,20231223,-0.199641
ND,20231224,-0.296348
ND,20231225,-0.37652
ND,20231226,-0.293675
ND,20231227,0.130168
ND,20231228,0.288665
ND,20231229,0.732549
ND,20231230,1.31165
ND,20231231,1.31165
NE,20230101,1.79507
NE,20230102,1.79773
NE,20230103,1.9433
NE,20230104,1.92136
NE,20230105,1.91548
NE,20230106,1.98589
NE,20230107,1.97132
NE,20230108,1.95674
NE,20230109,1.94216
NE,20230110,1.88899
NE,20230111,1.77904
NE,20230112,1.84869
NE,20230113,1.81563
NE,20230114,1.98699
NE,20230115,1.93571
NE,20230116,1.90234
NE,20230117,1.78047
NE,20230118,1.62605
NE,20230119,1.69628
NE,20230120,2.04392
NE,20230121,2.02538
NE,20230122,2.00685
NE,20230123,1.98832
NE,20230124,2.00447
NE,20230125,2.03421
NE,20230126,1.81217
NE,20230127,1.87769
NE,20230128,1.87533
NE,20230129,1.87296
NE,20230130,1.8706
NE,20230131,1.76851
NE,20230201,1.76816
NE,20230202,1.77978
NE,20230203,1.61798
NE,20230204,1.57185
NE,20230205,1.52271
NE,20230206,0.994572
NE,20230207,0.688732
NE,20230208,0.967914
NE,20230209,0.967492
NE,20230210,0.942846
NE,20230211,1.60629
NE,20230212,1.61613
NE,20230213,1.53943
NE,20230214,0.46238
NE,20230215,1.01783
NE,20230216,1.28843
NE,20230217,1.5422
NE,20230218,1.51495
NE,20230219,1.49036
NE,20230220,0.464192
NE,20230221,0.437361
NE,20230222,0.697974
NE,20230223,1.47116
NE,20230224,1.5882
NE,20230225,1.62566
NE,20230226,1.66309
NE,20230227,0.721248
NE,20230228,0.506134
NE,20230301,0.770982
NE,20230302,1.45568
NE,20230303,1.44618
NE,20230304,0.920494
NE,20230305,0.704054
NE,20230306,0.481006
NE,20230307,0.516163
NE,20230308,1.03836
NE,20230309,1.03802
NE,20230310,0.957331
NE,20230311,0.957001
NE,20230312,0.713846
NE,20230313,1.60663
NE,20230314,1.70732
NE,20230315,1.63646
NE,20230316,0.38665
NE,20230317,0.971151
NE,20230318,1.57922
NE,20230319,1.54325
NE,20230320,1.50201
NE,20230321,0.79711
NE,20230322,0.0331612
NE,20230323,0.253368
NE,20230324,0.240773
NE,20230325,0.377088
NE,20230326,0.633674
NE,20230327,0.663749
NE,20230328,0.647481
NE,20230329,0.613409
NE,20230330,0.610405
NE,20230331,-0.0143893
NE,20230401,0.175911
NE,20230402,-0.00923325
NE,20230403,-0.0066552
NE,20230404,0.193619
NE,20230405,0.303853
NE,20230406,0.57551
NE,20230407,0.304941
NE,20230408,-0.036363
NE,20230409,-0.0356875
NE,20230410,-0.035012
NE,20230411,-0.0384359
NE,20230412,-0.040996
NE,20230413,0.0308355
NE,20230414,0.150988
NE,20230415,0.0712426
NE,20230416,0.0059256
NE,20230417,-0.0399982
NE,20230418,-0.0416975
NE,20230419,-0.0390867
NE,20230420,-0.0382002
NE,20230421,0.318537
NE,20230422,0.316417
NE,20230423,0.333066
NE,20230424,-0.0312717
NE,20230425,-0.0398002
NE,20230426,-0.0380532
NE,20230427,-0.0363066
NE,20230428,-0.0448918
NE,20230429,-0.0440058
NE,20230430,-0.0431199
NE,20230501,-0.0422339
NE,20230502,-0.0218685
NE,20230503,0.0557386
NE,20230504,0.0911055
NE,20230505,0.168678
NE,20230506,0.105549
NE,20230507,0.0424206
NE,20230508,-0.020708
NE,20230509,-0.0403146
NE,20230510,-0.0203216
NE,20230511,0.0150231
NE,20230512,0.0784761
NE,20230513,0.0154164
NE,20230514,-0.035034
NE,20230515,-0.0427434
NE,20230516,-0.0453039
NE,20230517,-0.0427105
NE,20230518,-0.0469882
NE,20230519,-0.0529827
NE,20230520,-0.0509621
NE,20230521,-0.0489415
NE,20230522,-0.0469209
NE,20230523,-0.0400363
NE,20230524,-0.0425953
NE,20230525,-0.0408622
NE,20230526,0.150521
NE,20230527,0.110281
NE,20230528,0.070042
NE,20230529,0.0298026
NE,20230530,-0.0104368
NE,20230531,-0.00329363
NE,20230601,0.228376
NE,20230602,0.24953
NE,20230603,0.207549
NE,20230604,0.165568
NE,20230605,0.123587
NE,20230606,0.102661
NE,20230607,-0.023455
NE,20230608,-0.00229097
NE,20230609,0.173127
NE,20230610,0.161554
NE,20230611,0.149981
NE,20230612,0.138409
NE,20230613,0.0684284
NE,20230614,0.0335038
NE,20230615,-0.0362366
NE,20230616,-0.02236
NE,20230617,-0.0372868
NE,20230618,-0.0426306
NE,20230619,-0.0479744
NE,20230620,-0.0533183
NE,20230621,-0.0413162
NE,20230622,-0.0438754
NE,20230623,-0.039583
NE,20230624,-0.0509901
NE,20230625,0.095332
NE,20230626,-0.0367001
NE,20230627,-0.0591318
NE,20230628,-0.0442181
NE,20230629,0.265162
NE,20230630,0.564714
NE,20230701,1.20993
NE,20230702,0.105975
NE,20230703,0.38912
NE,20230704,0.868891
NE,20230705,1.54072
NE,20230706,0.787815
NE,20230707,-0.0256842
NE,20230708,-0.027348
NE,20230709,-0.0290117
NE,20230710,-0.0676483
NE,20230711,0.218571
NE,20230712,0.332587
NE,20230713,0.632785
NE,20230714,1.2164
NE,20230715,1.29707
NE,20230716,1.11809
NE,20230717,0.737314
NE,20230718,0.778849
NE,20230719,1.21963
NE,20230720,1.2549
NE,20230721,1.22631
NE,20230722,0.710504
NE,20230723,0.573891
NE,20230724,0.811034
NE,20230725,1.27222
NE,20230726,1.62036
NE,20230727,1.62828
NE,20230728,1.66407
NE,20230729,1.67372
NE,20230730,1.23774
NE,20230731,1.24356
NE,20230801,0.997605
NE,20230802,1.03813
NE,20230803,1.03152
NE,20230804,0.920252
NE,20230805,0.950006
NE,20230806,1.25375
NE,20230807,0.890638
NE,20230808,0.809998
NE,20230809,0.664152
NE,20230810,0.694744
NE,20230811,0.56515
NE,20230812,1.22769
NE,20230813,0.993591
NE,20230814,0.91683
NE,20230815,0.865356
NE,20230816,0.630423
NE,20230817,0.665817
NE,20230818,0.68894
NE,20230819,0.624245
NE,20230820,0.930471
NE,20230821,1.56447
NE,20230822,1.41254
NE,20230823,1.6992
NE,20230824,1.59687
NE,20230825,1.62013
NE,20230826,1.48843
NE,20230827,0.958244
NE,20230828,0.88891
NE,20230829,0.478851
NE,20230830,0.292332
NE,20230831,0.429682
NE,20230901,-0.0796092
NE,20230902,-0.0774617
NE,20230903,0.767396
NE,20230904,1.7012
NE,20230905,1.69898
NE,20230906,1.17126
NE,20230907,0.0489038
NE,20230908,-0.0280897
NE,20230909,0.489257
NE,20230910,0.483356
NE,20230911,-0.0624028
NE,20230912,-0.081125
NE,20230913,-0.0845144
NE,20230914,-0.088755
NE,20230915,-0.0827765
NE,20230916,-0.0770996
NE,20230917,-0.0714227
NE,20230918,-0.0657458
NE,20230919,-0.0589336
NE,20230920,-0.0861827
NE,20230921,-0.0793704
NE,20230922,-0.0734097
NE,20230923,-0.0734097
NE,20230924,-0.0734097
NE,20230925,-0.0734097
NE,20230926,-0.0665974
NE,20230927,-0.0810735
NE,20230928,-0.0827765
NE,20230929,-0.0776673
NE,20230930,-0.078235
NE,20231001,-0.0415917
NE,20231002,0.00820675
NE,20231003,0.011833
NE,20231004,0.0170508
NE,20231005,-0.0837106
NE,20231006,0.0601055
NE,20231007,0.0632297
NE,20231008,0.0663539
NE,20231009,0.069478
NE,20231010,0.0438951
NE,20231011,-0.00167834
NE,20231012,-0.010793
NE,20231013,-0.0259842
NE,20231014,-0.0391498
NE,20231015,-0.0523155
NE,20231016,-0.0654812
NE,20231017,-0.0776341
NE,20231018,-0.0837106
NE,20231019,-0.0912919
NE,20231020,-0.070855
NE,20231021,-0.0722743
NE,20231022,-0.0736935
NE,20231023,-0.0751127
NE,20231024,-0.0921434
NE,20231025,-0.0929949
NE,20231026,-0.0938465
NE,20231027,0.0413604
NE,20231028,0.892088
NE,20231029,0.878575
NE,20231030,1.12862
NE,20231031,1.36534
NE,20231101,1.54583
NE,20231102,0.398653
NE,20231103,0.0441173
NE,20231104,-0.0887743
NE,20231105,-0.0884534
NE,20231106,-0.0802219
NE,20231107,0.0772663
NE,20231108,-0.0350906
NE,20231109,-0.0539985
NE,20231110,0.225302
NE,20231111,0.579342
NE,20231112,-0.00385579
NE,20231113,-0.0717066
NE,20231114,-0.0785189
NE,20231115,-0.094698
NE,20231116,-0.0867488
NE,20231117,-0.0725581
NE,20231118,-0.0365167
NE,20231119,-0.0440974
NE,20231120,-0.0614882
NE,20231121,0.552315
NE,20231122,0.604439
NE,20231123,0.182758
NE,20231124,0.604439
NE,20231125,1.70995
NE,20231126,1.77734
NE,20231127,1.78123
NE,20231128,1.80457
NE,20231129,1.7579
NE,20231130,1.16453
NE,20231201,0.552315
NE,20231202,0.850068
NE,20231203,0.831416
NE,20231204,0.505982
NE,20231205,0.604439
NE,20231206,0.627606
NE,20231207,0.488607
NE,20231208,0.414177
NE,20231209,0.482816
NE,20231210,0.729127
NE,20231211,1.57516
NE,20231212,1.51419
NE,20231213,1.08924
NE,20231214,0.693675
NE,20231215,0.442275
NE,20231216,0.471233
NE,20231217,0.567799
NE,20231218,0.529149
NE,20231219,1.60497
NE,20231220,1.62881
NE,20231221,0.465441
NE,20231222,0.500191
NE,20231223,0.494399
NE,20231224,0.488607
NE,20231225,0.552907
NE,20231226,0.632049
NE,20231227,1.10403
NE,20231228,1.06265
NE,20231229,1.6879
NE,20231230,1.6879
NE,20231231,1.6879
NH,20230101,3.60904
NH,20230102,4.62811
NH,20230103,4.82493
NH,20230104,3.8237
NH,20230105,3.8611
NH,20230106,4.48731
NH,20230107,4.60286
NH,20230108,4.71841
NH,20230109,4.83395
NH,20230110,4.30809
NH,20230111,4.45012
NH,20230112,5.88769
NH,20230113,3.40676
NH,20230114,4.47863
NH,20230115,4.47749
NH,20230116,4.47636
NH,20230117,4.47523
NH,20230118,4.10892
NH,20230119,2.73838
NH,20230120,4.02737
NH,20230121,4.17427
NH,20230122,5.61008
NH,20230123,3.39739
NH,20230124,4.34007
NH,20230125,3.92681
NH,20230126,3.33941
NH,20230127,3.51274
NH,20230128,3.50649
NH,20230129,3.50023
NH,20230130,2.61504
NH,20230131,3.2239
NH,20230201,4.24442
NH,20230202,5.68895
NH,20230203,3.75035
NH,20230204,26.921
NH,20230205,26.3827
NH,20230206,2.45961
NH,20230207,2.74335
NH,20230208,2.82155
NH,20230209,0.103221
NH,20230210,2.0356
NH,20230211,2.05608
NH,20230212,2.8235
NH,20230213,2.68466
NH,20230214,2.09636
NH,20230215,2.13371
NH,20230216,2.17118
NH,20230217,1.9173
NH,20230218,2.56155
NH,20230219,2.49788
NH,20230220,1.7639
NH,20230221,1.71277
NH,20230222,2.29119
NH,20230223,1.77512
NH,20230224,3.65239
NH,20230225,5.04619
NH,20230226,17.3989
NH,20230227,5.35858
NH,20230228,3.92329
NH,20230301,4.09861
NH,20230302,3.23093
NH,20230303,3.21448
NH,20230304,3.10892
NH,20230305,3.9713
NH,20230306,2.13622
NH,20230307,2.99148
NH,20230308,2.95935
NH,20230309,2.95868
NH,20230310,2.80085
NH,20230311,2.80021
NH,20230312,2.79956
NH,20230313,2.79891
NH,20230314,3.19089
NH,20230315,2.87613
NH,20230316,2.87555
NH,20230317,2.08007
NH,20230318,1.9998
NH,20230319,2.628
NH,20230320,3.38024
NH,20230321,2.05689
NH,20230322,1.58647
NH,20230323,1.64906
NH,20230324,1.59829
NH,20230325,1.59791
NH,20230326,1.59752
NH,20230327,1.59714
NH,20230328,1.57158
NH,20230329,1.47052
NH,20230330,1.48274
NH,20230331,3.11983
NH,20230401,1.6665
NH,20230402,1.66191
NH,20230403,2.30151
NH,20230404,1.70722
NH,20230405,1.7571
NH,20230406,1.76926
NH,20230407,1.75943
NH,20230408,1.7496
NH,20230409,2.11049
NH,20230410,1.72994
NH,20230411,1.77977
NH,20230412,1.81704
NH,20230413,1.59061
NH,20230414,1.3768
NH,20230415,1.5187
NH,20230416,1.66061
NH,20230417,1.80251
NH,20230418,1.82725
NH,20230419,1.78925
NH,20230420,1.77634
NH,20230421,1.78853
NH,20230422,1.78399
NH,20230423,1.77945
NH,20230424,1.77492
NH,20230425,1.79963
NH,20230426,1.7742
NH,20230427,1.74878
NH,20230428,1.87374
NH,20230429,1.86085
NH,20230430,1.84795
NH,20230501,1.83505
NH,20230502,1.68439
NH,20230503,1.54629
NH,20230504,1.48336
NH,20230505,1.34532
NH,20230506,1.45766
NH,20230507,1.56999
NH,20230508,1.68233
NH,20230509,1.80712
NH,20230510,1.68164
NH,20230511,1.61874
NH,20230512,1.50583
NH,20230513,1.61804
NH,20230514,1.73026
NH,20230515,1.84247
NH,20230516,1.87974
NH,20230517,1.84199
NH,20230518,1.90425
NH,20230519,1.99151
NH,20230520,1.9621
NH,20230521,1.93269
NH,20230522,1.90327
NH,20230523,1.80307
NH,20230524,1.84031
NH,20230525,1.81509
NH,20230526,1.37763
NH,20230527,1.44924
NH,20230528,1.52084
NH,20230529,1.59244
NH,20230530,1.66405
NH,20230531,1.65134
NH,20230601,1.23909
NH,20230602,1.20145
NH,20230603,1.27615
NH,20230604,1.35085
NH,20230605,1.42556
NH,20230606,1.4628
NH,20230607,1.68722
NH,20230608,1.64955
NH,20230609,1.3374
NH,20230610,1.358
NH,20230611,1.37859
NH,20230612,1.39918
NH,20230613,1.52371
NH,20230614,1.58586
NH,20230615,1.74776
NH,20230616,1.68527
NH,20230617,1.76305
NH,20230618,1.84083
NH,20230619,1.91861
NH,20230620,1.99639
NH,20230621,1.8217
NH,20230622,1.85895
NH,20230623,1.79647
NH,20230624,1.9625
NH,20230625,2.12854
NH,20230626,2.29457
NH,20230627,2.36917
NH,20230628,2.40638
NH,20230629,2.0199
NH,20230630,2.11943
NH,20230701,2.11926
NH,20230702,2.1191
NH,20230703,2.11893
NH,20230704,2.22466
NH,20230705,2.33038
NH,20230706,2.14336
NH,20230707,2.13073
