GAS_LINES_TIMESERIES_1,GAS_LINES_TIMESERIES_2,GAS_LINES_TIMESERIES_3,DispatchGl
CO,UT,20230203,1091961.0
CO,UT,20230204,1091961.0
CO,UT,20230205,1091961.0
CO,UT,20230206,1091961.0
CO,UT,20230207,1091961.0
CO,UT,20230208,1091961.0
CO,UT,20230209,483466.73375009873
CO,UT,20230210,0.0
CO,UT,20230211,1091961.0
CO,UT,20230212,1091961.0
CO,UT,20230213,1091961.0
CO,UT,20230214,1091961.0
CO,UT,20230215,1091961.0
CO,UT,20230216,1091961.0
CO,UT,20230217,1091961.0
CO,UT,20230218,1091961.0
CO,UT,20230219,1091961.0
CO,UT,20230220,1091961.0
CO,UT,20230221,1091961.0
CO,UT,20230222,1091961.0
CO,UT,20230223,1091961.0
CO,UT,20230224,1091961.0
CO,UT,20230225,1091961.0
CO,UT,20230226,1091961.0
CO,UT,20230227,1091961.0
CO,UT,20230228,1091961.0
CO,UT,20230301,1091961.0
CO,UT,20230302,1091961.0
CO,UT,20230303,1091961.0
CO,UT,20230304,1091961.0
CO,UT,20230305,1091961.0
CO,UT,20230306,1091961.0
CO,UT,20230307,1091961.0
CO,UT,20230308,844450.5445244708
CO,UT,20230309,1091961.0
CO,UT,20230310,864872.5355137035
CO,UT,20230311,1091961.0
CO,UT,20230312,1091961.0
CO,UT,20230313,1091961.0
CO,UT,20230314,1091961.0
CO,UT,20230315,1091961.0
CO,UT,20230316,1091961.0
CO,UT,20230317,1091961.0
CO,UT,20230318,1091961.0
CO,UT,20230319,1091961.0
CO,UT,20230320,857526.2199059697
CO,UT,20230321,1091961.0
CO,UT,20230322,1091961.0
CO,UT,20230323,1091961.0
CO,UT,20230324,1091961.0
CO,UT,20230325,1091961.0
CO,UT,20230326,1029647.258326557
CO,UT,20230327,1089387.106194438
CO,UT,20230328,654885.84856686
CO,UT,20230329,1091961.0
CO,UT,20230330,876435.0347516977
CO,UT,20230331,1091961.0
CO,UT,20230401,1091961.0
CO,UT,20230402,1091961.0
CO,UT,20230403,1091961.0
CO,UT,20230404,1091961.0
CO,UT,20230405,802577.2266207166
CO,UT,20230406,1091961.0
CO,UT,20230407,1091961.0
CO,UT,20230408,1091961.0
CO,UT,20230409,1091961.0
CO,UT,20230410,1091961.0
CO,UT,20230411,1091961.0
CO,UT,20230412,1091961.0
CO,UT,20230413,1091961.0
CO,UT,20230414,1091961.0
CO,UT,20230415,1091961.0
CO,UT,20230416,1091961.0
CO,UT,20230417,1091961.0
CO,UT,20230418,1091961.0
CO,UT,20230419,1091961.0
CO,UT,20230420,1091961.0
CO,UT,20230421,1091961.0
CO,UT,20230422,1091961.0
CO,UT,20230423,1091961.0
CO,UT,20230424,1091961.0
CO,UT,20230425,1091961.0
CO,UT,20230426,1091961.0
CO,UT,20230427,1091961.0
CO,UT,20230428,1091961.0
CO,UT,20230429,1091961.0
CO,UT,20230430,1091961.0
CO,UT,20230501,1091961.0
CO,UT,20230502,1091961.0
CO,UT,20230503,1091961.0
CO,UT,20230504,1091961.0
CO,UT,20230505,730360.6674164017
CO,UT,20230506,1091961.0
CO,UT,20230507,1091961.0
CO,UT,20230508,1091961.0
CO,UT,20230509,1091961.0
CO,UT,20230510,1091961.0
CO,UT,20230511,1091961.0
CO,UT,20230512,1091961.0
CO,UT,20230513,1091961.0
CO,UT,20230514,1091961.0
CO,UT,20230515,1091961.0
CO,UT,20230516,1091961.0
CO,UT,20230517,1091961.0
CO,UT,20230518,1091961.0
CO,UT,20230519,1091961.0
CO,UT,20230520,1091961.0
CO,UT,20230521,1091961.0
CO,UT,20230522,1091961.0
CO,UT,20230523,1091961.0
CO,UT,20230524,1091961.0
CO,UT,20230525,1091961.0
CO,UT,20230526,1091961.0
CO,UT,20230527,1091961.0
CO,UT,20230528,705483.8626760729
CO,UT,20230529,1091961.0
CO,UT,20230530,1091961.0
CO,UT,20230531,1091961.0
CO,UT,20230601,1091961.0
CO,UT,20230602,1091961.0
CO,UT,20230603,1091961.0
CO,UT,20230604,1091961.0
CO,UT,20230605,691855.7944194642
CO,UT,20230606,682004.0497806575
CO,UT,20230607,1091961.0
CO,UT,20230608,1091961.0
CO,UT,20230609,494476.63444162393
CO,UT,20230610,567881.8569413004
CO,UT,20230611,544316.8096800433
CO,UT,20230612,1091961.0
CO,UT,20230613,471071.63476921106
CO,UT,20230614,505288.15730214864
CO,UT,20230615,1091961.0
CO,UT,20230616,1091961.0
CO,UT,20230617,1091961.0
CO,UT,20230618,1091961.0
CO,UT,20230619,1091961.0
CO,UT,20230620,1091961.0
CO,UT,20230621,1091961.0
CO,UT,20230622,1091961.0
CO,UT,20230623,1091961.0
CO,UT,20230624,1091961.0
CO,UT,20230625,1091961.0
CO,UT,20230626,1091961.0
CO,UT,20230627,1091961.0
CO,UT,20230628,1091961.0
CO,UT,20230629,1091961.0
CO,UT,20230630,1091961.0
CO,UT,20230701,1091961.0
CO,UT,20230702,1091961.0
CO,UT,20230703,1091961.0
CO,UT,20230704,345608.4752354863
CO,UT,20230705,1091961.0
CO,UT,20230706,1091961.0
CO,UT,20230707,980524.3129008168
CO,UT,20230708,1091961.0
CO,UT,20230709,1091961.0
CO,UT,20230710,1091961.0
CO,UT,20230711,1091961.0
CO,UT,20230712,1086341.6241686926
CO,UT,20230713,961694.1755377539
CO,UT,20230714,999259.0485929744
CO,UT,20230715,1091961.0
CO,UT,20230716,942352.6318522762
CO,UT,20230717,536632.5353836518
CO,UT,20230718,526523.5807308055
CO,UT,20230719,890519.3490467295
CO,UT,20230720,989468.6627469398
CO,UT,20230721,425710.1590381573
CO,UT,20230722,442826.0507474486
CO,UT,20230723,641587.8097358156
CO,UT,20230724,726715.2945006527
CO,UT,20230725,1091961.0
CO,UT,20230726,903240.2812899202
CO,UT,20230727,1091961.0
CO,UT,20230728,1091961.0
CO,UT,20230729,1091961.0
CO,UT,20230730,1091961.0
CO,UT,20230731,503735.6287526442
CO,UT,20230801,1091961.0
CO,UT,20230802,1091961.0
CO,UT,20230803,526946.2875237623
CO,UT,20230804,434394.04592406494
CO,UT,20230805,473657.8318816158
CO,UT,20230806,1015273.2920503793
CO,UT,20230807,988922.8989842394
CO,UT,20230808,1007330.1312689655
CO,UT,20230809,1091961.0
CO,UT,20230810,892882.2487051792
CO,UT,20230811,261675.88393824478
CO,UT,20230812,1091961.0
CO,UT,20230813,1091961.0
CO,UT,20230814,1091961.0
CO,UT,20230815,608148.4133725436
CO,UT,20230816,1091961.0
CO,UT,20230817,1091961.0
CO,UT,20230818,1091961.0
CO,UT,20230819,847283.3753260027
CO,UT,20230820,1091961.0
CO,UT,20230821,1091961.0
CO,UT,20230822,1091961.0
CO,UT,20230823,1091961.0
CO,UT,20230824,1091961.0
CO,UT,20230825,1091961.0
CO,UT,20230826,599003.1028983527
CO,UT,20230827,1082555.5903946515
CO,UT,20230828,403205.53729783464
CO,UT,20230829,684834.8408953039
CO,UT,20230830,1091961.0
CO,UT,20230831,733195.2986903829
CO,UT,20230901,1091961.0
CO,UT,20230902,1091961.0
CO,UT,20230903,1091961.0
CO,UT,20230904,0.0
CO,UT,20230905,1091961.0
CO,UT,20230906,1091961.0
CO,UT,20230907,1091961.0
CO,UT,20230908,1091961.0
CO,UT,20230909,934697.3332581514
CO,UT,20230910,701831.6980096779
CO,UT,20230911,1091961.0
CO,UT,20230912,1091961.0
CO,UT,20230913,1091961.0
CO,UT,20230914,1091961.0
CO,UT,20230915,1091961.0
CO,UT,20230916,1091961.0
CO,UT,20230917,1091961.0
CO,UT,20230918,1091961.0
CO,UT,20230919,1091961.0
CO,UT,20230920,1091961.0
CO,UT,20230921,1091961.0
CO,UT,20230922,1091961.0
CO,UT,20230923,1091961.0
CO,UT,20230924,1091961.0
CO,UT,20230925,1091961.0
CO,UT,20230926,1091961.0
CO,UT,20230927,1091961.0
CO,UT,20230928,1091961.0
CO,UT,20230929,1091961.0
CO,UT,20230930,1091961.0
CO,UT,20231001,920030.4791024073
CO,UT,20231002,1091961.0
CO,UT,20231003,1091961.0
CO,UT,20231004,650539.8820298351
CO,UT,20231005,1091961.0
CO,UT,20231006,1091961.0
CO,UT,20231007,1091961.0
CO,UT,20231008,1049786.9177899286
CO,UT,20231009,1091961.0
CO,UT,20231010,668937.7687079962
CO,UT,20231011,1091961.0
CO,UT,20231012,1091961.0
CO,UT,20231013,1091961.0
CO,UT,20231014,1091961.0
CO,UT,20231015,1091961.0
CO,UT,20231016,1091961.0
CO,UT,20231017,1091961.0
CO,UT,20231018,1091961.0
CO,UT,20231019,1091961.0
CO,UT,20231020,1091961.0
CO,UT,20231021,1091961.0
CO,UT,20231022,1091961.0
CO,UT,20231023,1091961.0
CO,UT,20231024,1091961.0
CO,UT,20231025,1091961.0
CO,UT,20231026,1091961.0
CO,UT,20231027,1091961.0
CO,UT,20231028,1091961.0
CO,UT,20231029,1091961.0
CO,UT,20231030,1091961.0
CO,UT,20231031,1091961.0
CO,UT,20231101,1042727.0539363808
CO,UT,20231102,1091961.0
CO,UT,20231103,1091961.0
CO,UT,20231104,1091961.0
CO,UT,20231105,1091961.0
CO,UT,20231106,1091961.0
CO,UT,20231107,1091961.0
CO,UT,20231108,1091961.0
CO,UT,20231109,1091961.0
CO,UT,20231110,1091961.0
CO,UT,20231111,1091961.0
CO,UT,20231112,1091961.0
CO,UT,20231113,1091961.0
CO,UT,20231114,1091961.0
CO,UT,20231115,1091961.0
CO,UT,20231116,1091961.0
CO,UT,20231117,1091961.0
CO,UT,20231118,1091961.0
CO,UT,20231119,1091961.0
CO,UT,20231120,1091961.0
CO,UT,20231121,1091961.0
CO,UT,20231122,1091961.0
CO,UT,20231123,1091961.0
CO,UT,20231124,1091961.0
CO,UT,20231125,997069.6044972655
CO,UT,20231126,451709.83085469715
CO,UT,20231127,1091961.0
CO,UT,20231128,644539.8273353945
CO,UT,20231129,1091961.0
CO,UT,20231130,1091961.0
CO,UT,20231201,1091961.0
CO,UT,20231202,1091961.0
CO,UT,20231203,1091961.0
CO,UT,20231204,1091961.0
CO,UT,20231205,1091961.0
CO,UT,20231206,1091961.0
CO,UT,20231207,1091961.0
CO,UT,20231208,1091961.0
CO,UT,20231209,1091961.0
CO,UT,20231210,1091961.0
CO,UT,20231211,1091961.0
CO,UT,20231212,1091961.0
CO,UT,20231213,1091961.0
CO,UT,20231214,1091961.0
CO,UT,20231215,1091961.0
CO,UT,20231216,1091961.0
CO,UT,20231217,1091961.0
CO,UT,20231218,1091961.0
CO,UT,20231219,1091961.0
CO,UT,20231220,1091961.0
CO,UT,20231221,1091961.0
CO,UT,20231222,1091961.0
CO,UT,20231223,1091961.0
CO,UT,20231224,1091961.0
CO,UT,20231225,1091961.0
CO,UT,20231226,1091961.0
CO,UT,20231227,1091961.0
CO,UT,20231228,277506.1011083382
CO,UT,20231229,1091961.0
CO,UT,20231230,516931.7898205628
CO,UT,20231231,1091961.0
IA,WI,20230101,0.0
IA,WI,20230102,0.0
IA,WI,20230103,0.0
IA,WI,20230104,0.0
IA,WI,20230105,0.0
IA,WI,20230106,0.0
IA,WI,20230107,0.0
IA,WI,20230108,0.0
IA,WI,20230109,0.0
IA,WI,20230110,0.0
IA,WI,20230111,0.0
IA,WI,20230112,0.0
IA,WI,20230113,0.0
IA,WI,20230114,0.0
IA,WI,20230115,0.0
IA,WI,20230116,0.0
IA,WI,20230117,0.0
IA,WI,20230118,0.0
IA,WI,20230119,0.0
IA,WI,20230120,0.0
IA,WI,20230121,0.0
IA,WI,20230122,0.0
IA,WI,20230123,0.0
IA,WI,20230124,0.0
IA,WI,20230125,0.0
IA,WI,20230126,0.0
IA,WI,20230127,0.0
IA,WI,20230128,0.0
IA,WI,20230129,0.0
IA,WI,20230130,0.0
IA,WI,20230131,0.0
IA,WI,20230201,0.0
IA,WI,20230202,0.0
IA,WI,20230203,0.0
IA,WI,20230204,0.0
IA,WI,20230205,0.0
IA,WI,20230206,0.0
IA,WI,20230207,0.0
IA,WI,20230208,0.0
IA,WI,20230209,0.0
IA,WI,20230210,0.0
IA,WI,20230211,0.0
IA,WI,20230212,0.0
IA,WI,20230213,0.0
IA,WI,20230214,0.0
IA,WI,20230215,0.0
IA,WI,20230216,0.0
IA,WI,20230217,0.0
IA,WI,20230218,0.0
IA,WI,20230219,0.0
IA,WI,20230220,0.0
IA,WI,20230221,0.0
IA,WI,20230222,0.0
IA,WI,20230223,0.0
IA,WI,20230224,0.0
IA,WI,20230225,0.0
IA,WI,20230226,0.0
IA,WI,20230227,0.0
IA,WI,20230228,0.0
IA,WI,20230301,0.0
IA,WI,20230302,0.0
IA,WI,20230303,0.0
IA,WI,20230304,0.0
IA,WI,20230305,0.0
IA,WI,20230306,0.0
IA,WI,20230307,0.0
IA,WI,20230308,0.0
IA,WI,20230309,0.0
IA,WI,20230310,0.0
IA,WI,20230311,0.0
IA,WI,20230312,0.0
IA,WI,20230313,0.0
IA,WI,20230314,0.0
IA,WI,20230315,0.0
IA,WI,20230316,0.0
IA,WI,20230317,0.0
IA,WI,20230318,0.0
IA,WI,20230319,0.0
IA,WI,20230320,0.0
IA,WI,20230321,0.0
IA,WI,20230322,0.0
IA,WI,20230323,0.0
IA,WI,20230324,0.0
IA,WI,20230325,0.0
IA,WI,20230326,0.0
IA,WI,20230327,0.0
IA,WI,20230328,0.0
IA,WI,20230329,0.0
IA,WI,20230330,0.0
IA,WI,20230331,0.0
IA,WI,20230401,0.0
IA,WI,20230402,0.0
IA,WI,20230403,0.0
IA,WI,20230404,0.0
IA,WI,20230405,0.0
IA,WI,20230406,0.0
IA,WI,20230407,0.0
IA,WI,20230408,0.0
IA,WI,20230409,0.0
IA,WI,20230410,0.0
IA,WI,20230411,0.0
IA,WI,20230412,0.0
IA,WI,20230413,0.0
IA,WI,20230414,0.0
IA,WI,20230415,0.0
IA,WI,20230416,0.0
IA,WI,20230417,0.0
IA,WI,20230418,0.0
IA,WI,20230419,0.0
IA,WI,20230420,0.0
IA,WI,20230421,0.0
IA,WI,20230422,0.0
IA,WI,20230423,0.0
IA,WI,20230424,0.0
IA,WI,20230425,0.0
IA,WI,20230426,0.0
IA,WI,20230427,0.0
IA,WI,20230428,0.0
IA,WI,20230429,0.0
IA,WI,20230430,0.0
IA,WI,20230501,0.0
IA,WI,20230502,0.0
IA,WI,20230503,0.0
IA,WI,20230504,0.0
IA,WI,20230505,0.0
IA,WI,20230506,0.0
IA,WI,20230507,0.0
IA,WI,20230508,0.0
IA,WI,20230509,0.0
IA,WI,20230510,0.0
IA,WI,20230511,0.0
IA,WI,20230512,0.0
IA,WI,20230513,0.0
IA,WI,20230514,0.0
IA,WI,20230515,0.0
IA,WI,20230516,0.0
IA,WI,20230517,0.0
IA,WI,20230518,0.0
IA,WI,20230519,0.0
IA,WI,20230520,0.0
IA,WI,20230521,0.0
IA,WI,20230522,0.0
IA,WI,20230523,0.0
IA,WI,20230524,0.0
IA,WI,20230525,0.0
IA,WI,20230526,0.0
IA,WI,20230527,0.0
IA,WI,20230528,0.0
IA,WI,20230529,0.0
IA,WI,20230530,0.0
IA,WI,20230531,0.0
IA,WI,20230601,0.0
IA,WI,20230602,0.0
IA,WI,20230603,0.0
IA,WI,20230604,0.0
IA,WI,20230605,0.0
IA,WI,20230606,0.0
IA,WI,20230607,0.0
IA,WI,20230608,0.0
IA,WI,20230609,0.0
IA,WI,20230610,0.0
IA,WI,20230611,0.0
IA,WI,20230612,0.0
IA,WI,20230613,0.0
IA,WI,20230614,0.0
IA,WI,20230615,0.0
IA,WI,20230616,0.0
IA,WI,20230617,0.0
IA,WI,20230618,0.0
IA,WI,20230619,0.0
IA,WI,20230620,0.0
IA,WI,20230621,0.0
IA,WI,20230622,0.0
IA,WI,20230623,0.0
IA,WI,20230624,0.0
IA,WI,20230625,0.0
IA,WI,20230626,0.0
IA,WI,20230627,0.0
IA,WI,20230628,0.0
IA,WI,20230629,0.0
IA,WI,20230630,0.0
IA,WI,20230701,0.0
IA,WI,20230702,0.0
IA,WI,20230703,0.0
IA,WI,20230704,0.0
IA,WI,20230705,0.0
IA,WI,20230706,0.0
IA,WI,20230707,0.0
IA,WI,20230708,0.0
IA,WI,20230709,0.0
IA,WI,20230710,0.0
IA,WI,20230711,0.0
IA,WI,20230712,0.0
IA,WI,20230713,0.0
IA,WI,20230714,0.0
IA,WI,20230715,0.0
IA,WI,20230716,0.0
IA,WI,20230717,0.0
IA,WI,20230718,0.0
IA,WI,20230719,0.0
IA,WI,20230720,0.0
IA,WI,20230721,0.0
IA,WI,20230722,0.0
IA,WI,20230723,0.0
IA,WI,20230724,0.0
IA,WI,20230725,0.0
IA,WI,20230726,0.0
IA,WI,20230727,0.0
IA,WI,20230728,0.0
IA,WI,20230729,0.0
IA,WI,20230730,0.0
IA,WI,20230731,0.0
IA,WI,20230801,0.0
IA,WI,20230802,0.0
IA,WI,20230803,0.0
IA,WI,20230804,0.0
IA,WI,20230805,0.0
IA,WI,20230806,0.0
IA,WI,20230807,0.0
IA,WI,20230808,0.0
IA,WI,20230809,0.0
IA,WI,20230810,0.0
IA,WI,20230811,0.0
IA,WI,20230812,0.0
IA,WI,20230813,0.0
IA,WI,20230814,0.0
IA,WI,20230815,0.0
IA,WI,20230816,0.0
IA,WI,20230817,0.0
IA,WI,20230818,0.0
IA,WI,20230819,0.0
IA,WI,20230820,0.0
IA,WI,20230821,0.0
IA,WI,20230822,0.0
IA,WI,20230823,0.0
IA,WI,20230824,0.0
IA,WI,20230825,0.0
IA,WI,20230826,0.0
IA,WI,20230827,0.0
IA,WI,20230828,0.0
IA,WI,20230829,0.0
IA,WI,20230830,0.0
IA,WI,20230831,0.0
IA,WI,20230901,0.0
IA,WI,20230902,0.0
IA,WI,20230903,0.0
IA,WI,20230904,0.0
IA,WI,20230905,0.0
IA,WI,20230906,0.0
IA,WI,20230907,0.0
IA,WI,20230908,0.0
IA,WI,20230909,0.0
IA,WI,20230910,0.0
IA,WI,20230911,0.0
IA,WI,20230912,0.0
IA,WI,20230913,0.0
IA,WI,20230914,0.0
IA,WI,20230915,0.0
IA,WI,20230916,0.0
IA,WI,20230917,0.0
IA,WI,20230918,0.0
IA,WI,20230919,0.0
IA,WI,20230920,0.0
IA,WI,20230921,0.0
IA,WI,20230922,0.0
IA,WI,20230923,0.0
IA,WI,20230924,0.0
IA,WI,20230925,0.0
IA,WI,20230926,0.0
IA,WI,20230927,0.0
IA,WI,20230928,0.0
IA,WI,20230929,0.0
IA,WI,20230930,0.0
IA,WI,20231001,0.0
IA,WI,20231002,0.0
IA,WI,20231003,0.0
IA,WI,20231004,0.0
IA,WI,20231005,0.0
IA,WI,20231006,0.0
IA,WI,20231007,0.0
IA,WI,20231008,0.0
IA,WI,20231009,0.0
IA,WI,20231010,0.0
IA,WI,20231011,0.0
IA,WI,20231012,0.0
IA,WI,20231013,0.0
IA,WI,20231014,0.0
IA,WI,20231015,0.0
IA,WI,20231016,0.0
IA,WI,20231017,0.0
IA,WI,20231018,0.0
IA,WI,20231019,0.0
IA,WI,20231020,0.0
IA,WI,20231021,0.0
IA,WI,20231022,0.0
IA,WI,20231023,0.0
IA,WI,20231024,0.0
IA,WI,20231025,0.0
IA,WI,20231026,0.0
IA,WI,20231027,0.0
IA,WI,20231028,0.0
IA,WI,20231029,0.0
IA,WI,20231030,0.0
IA,WI,20231031,0.0
IA,WI,20231101,0.0
IA,WI,20231102,0.0
IA,WI,20231103,0.0
IA,WI,20231104,0.0
IA,WI,20231105,0.0
IA,WI,20231106,0.0
IA,WI,20231107,0.0
IA,WI,20231108,0.0
IA,WI,20231109,0.0
IA,WI,20231110,0.0
IA,WI,20231111,0.0
IA,WI,20231112,0.0
IA,WI,20231113,0.0
IA,WI,20231114,0.0
IA,WI,20231115,0.0
IA,WI,20231116,0.0
IA,WI,20231117,0.0
IA,WI,20231118,0.0
IA,WI,20231119,0.0
IA,WI,20231120,0.0
IA,WI,20231121,0.0
IA,WI,20231122,0.0
IA,WI,20231123,0.0
IA,WI,20231124,0.0
IA,WI,20231125,0.0
IA,WI,20231126,0.0
IA,WI,20231127,0.0
IA,WI,20231128,0.0
IA,WI,20231129,0.0
IA,WI,20231130,0.0
IA,WI,20231201,0.0
IA,WI,20231202,0.0
IA,WI,20231203,0.0
IA,WI,20231204,0.0
IA,WI,20231205,0.0
IA,WI,20231206,0.0
IA,WI,20231207,0.0
IA,WI,20231208,0.0
IA,WI,20231209,0.0
IA,WI,20231210,0.0
IA,WI,20231211,0.0
IA,WI,20231212,0.0
IA,WI,20231213,0.0
IA,WI,20231214,0.0
IA,WI,20231215,0.0
IA,WI,20231216,0.0
IA,WI,20231217,0.0
IA,WI,20231218,0.0
IA,WI,20231219,0.0
IA,WI,20231220,0.0
IA,WI,20231221,0.0
IA,WI,20231222,0.0
IA,WI,20231223,0.0
IA,WI,20231224,0.0
IA,WI,20231225,0.0
IA,WI,20231226,0.0
IA,WI,20231227,0.0
IA,WI,20231228,0.0
IA,WI,20231229,0.0
IA,WI,20231230,0.0
IA,WI,20231231,0.0
NY,PA,20230101,0.0
NY,PA,20230102,0.0
NY,PA,20230103,0.0
NY,PA,20230104,0.0
NY,PA,20230105,0.0
NY,PA,20230106,0.0
NY,PA,20230107,0.0
NY,PA,20230108,0.0
NY,PA,20230109,0.0
NY,PA,20230110,0.0
NY,PA,20230111,0.0
NY,PA,20230112,0.0
NY,PA,20230113,0.0
NY,PA,20230114,0.0
NY,PA,20230115,0.0
NY,PA,20230116,0.0
NY,PA,20230117,0.0
NY,PA,20230118,0.0
NY,PA,20230119,0.0
NY,PA,20230120,0.0
NY,PA,20230121,0.0
NY,PA,20230122,0.0
NY,PA,20230123,0.0
NY,PA,20230124,0.0
NY,PA,20230125,0.0
NY,PA,20230126,0.0
NY,PA,20230127,0.0
NY,PA,20230128,0.0
NY,PA,20230129,0.0
NY,PA,20230130,0.0
NY,PA,20230131,0.0
NY,PA,20230201,0.0
NY,PA,20230202,0.0
NY,PA,20230203,0.0
NY,PA,20230204,0.0
NY,PA,20230205,0.0
NY,PA,20230206,0.0
NY,PA,20230207,0.0
NY,PA,20230208,0.0
NY,PA,20230209,0.0
NY,PA,20230210,0.0
NY,PA,20230211,0.0
NY,PA,20230212,0.0
NY,PA,20230213,0.0
NY,PA,20230214,0.0
NY,PA,20230215,0.0
NY,PA,20230216,0.0
NY,PA,20230217,0.0
NY,PA,20230218,0.0
NY,PA,20230219,0.0
NY,PA,20230220,0.0
NY,PA,20230221,0.0
NY,PA,20230222,0.0
NY,PA,20230223,0.0
NY,PA,20230224,0.0
NY,PA,20230225,0.0
NY,PA,20230226,0.0
NY,PA,20230227,0.0
NY,PA,20230228,0.0
NY,PA,20230301,0.0
NY,PA,20230302,0.0
NY,PA,20230303,0.0
NY,PA,20230304,0.0
NY,PA,20230305,0.0
NY,PA,20230306,0.0
NY,PA,20230307,0.0
NY,PA,20230308,0.0
NY,PA,20230309,0.0
NY,PA,20230310,0.0
NY,PA,20230311,0.0
NY,PA,20230312,0.0
NY,PA,20230313,0.0
NY,PA,20230314,0.0
NY,PA,20230315,0.0
NY,PA,20230316,0.0
NY,PA,20230317,0.0
NY,PA,20230318,0.0
NY,PA,20230319,0.0
NY,PA,20230320,0.0
NY,PA,20230321,0.0
NY,PA,20230322,0.0
NY,PA,20230323,0.0
NY,PA,20230324,0.0
NY,PA,20230325,0.0
NY,PA,20230326,0.0
NY,PA,20230327,0.0
NY,PA,20230328,0.0
NY,PA,20230329,0.0
NY,PA,20230330,0.0
NY,PA,20230331,0.0
NY,PA,20230401,0.0
NY,PA,20230402,0.0
NY,PA,20230403,0.0
NY,PA,20230404,0.0
NY,PA,20230405,0.0
NY,PA,20230406,0.0
NY,PA,20230407,0.0
NY,PA,20230408,0.0
NY,PA,20230409,0.0
NY,PA,20230410,0.0
NY,PA,20230411,0.0
NY,PA,20230412,0.0
NY,PA,20230413,0.0
NY,PA,20230414,0.0
NY,PA,20230415,0.0
NY,PA,20230416,0.0
NY,PA,20230417,0.0
NY,PA,20230418,0.0
NY,PA,20230419,0.0
NY,PA,20230420,0.0
NY,PA,20230421,0.0
NY,PA,20230422,0.0
NY,PA,20230423,0.0
NY,PA,20230424,0.0
NY,PA,20230425,0.0
NY,PA,20230426,0.0
NY,PA,20230427,0.0
NY,PA,20230428,0.0
NY,PA,20230429,0.0
NY,PA,20230430,0.0
NY,PA,20230501,0.0
NY,PA,20230502,0.0
NY,PA,20230503,0.0
NY,PA,20230504,0.0
NY,PA,20230505,0.0
NY,PA,20230506,0.0
NY,PA,20230507,0.0
NY,PA,20230508,0.0
NY,PA,20230509,0.0
NY,PA,20230510,0.0
NY,PA,20230511,0.0
NY,PA,20230512,0.0
NY,PA,20230513,0.0
NY,PA,20230514,0.0
NY,PA,20230515,0.0
NY,PA,20230516,0.0
NY,PA,20230517,0.0
NY,PA,20230518,0.0
NY,PA,20230519,0.0
NY,PA,20230520,0.0
NY,PA,20230521,0.0
NY,PA,20230522,0.0
NY,PA,20230523,0.0
NY,PA,20230524,0.0
NY,PA,20230525,0.0
NY,PA,20230526,0.0
NY,PA,20230527,0.0
NY,PA,20230528,0.0
NY,PA,20230529,0.0
NY,PA,20230530,0.0
NY,PA,20230531,0.0
NY,PA,20230601,0.0
NY,PA,20230602,0.0
NY,PA,20230603,0.0
NY,PA,20230604,0.0
NY,PA,20230605,0.0
NY,PA,20230606,0.0
NY,PA,20230607,0.0
NY,PA,20230608,0.0
NY,PA,20230609,0.0
NY,PA,20230610,0.0
NY,PA,20230611,0.0
NY,PA,20230612,0.0
NY,PA,20230613,0.0
NY,PA,20230614,0.0
NY,PA,20230615,0.0
NY,PA,20230616,0.0
NY,PA,20230617,0.0
NY,PA,20230618,0.0
NY,PA,20230619,0.0
NY,PA,20230620,0.0
NY,PA,20230621,0.0
NY,PA,20230622,0.0
NY,PA,20230623,0.0
NY,PA,20230624,0.0
NY,PA,20230625,0.0
NY,PA,20230626,0.0
NY,PA,20230627,0.0
NY,PA,20230628,0.0
NY,PA,20230629,0.0
NY,PA,20230630,0.0
NY,PA,20230701,0.0
NY,PA,20230702,0.0
NY,PA,20230703,0.0
NY,PA,20230704,0.0
NY,PA,20230705,0.0
NY,PA,20230706,0.0
NY,PA,20230707,0.0
NY,PA,20230708,0.0
NY,PA,20230709,0.0
NY,PA,20230710,0.0
NY,PA,20230711,0.0
NY,PA,20230712,0.0
NY,PA,20230713,0.0
NY,PA,20230714,0.0
NY,PA,20230715,0.0
NY,PA,20230716,0.0
NY,PA,20230717,0.0
NY,PA,20230718,0.0
NY,PA,20230719,0.0
NY,PA,20230720,0.0
NY,PA,20230721,0.0
NY,PA,20230722,0.0
NY,PA,20230723,0.0
NY,PA,20230724,0.0
NY,PA,20230725,0.0
NY,PA,20230726,0.0
NY,PA,20230727,0.0
NY,PA,20230728,0.0
NY,PA,20230729,0.0
NY,PA,20230730,0.0
NY,PA,20230731,0.0
NY,PA,20230801,0.0
NY,PA,20230802,0.0
NY,PA,20230803,0.0
NY,PA,20230804,0.0
NY,PA,20230805,0.0
NY,PA,20230806,0.0
NY,PA,20230807,0.0
NY,PA,20230808,0.0
NY,PA,20230809,0.0
NY,PA,20230810,0.0
NY,PA,20230811,0.0
NY,PA,20230812,0.0
NY,PA,20230813,0.0
NY,PA,20230814,0.0
NY,PA,20230815,0.0
NY,PA,20230816,0.0
NY,PA,20230817,0.0
NY,PA,20230818,0.0
NY,PA,20230819,0.0
NY,PA,20230820,0.0
NY,PA,20230821,0.0
NY,PA,20230822,0.0
NY,PA,20230823,0.0
NY,PA,20230824,0.0
NY,PA,20230825,0.0
NY,PA,20230826,0.0
NY,PA,20230827,0.0
NY,PA,20230828,0.0
NY,PA,20230829,0.0
NY,PA,20230830,0.0
